N,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,ROE,ROA
1152.0,KODEX KRX300,13080.0,210.0,-1.58%,0.0,3955.0,314.0,,
1153.0,두산퓨얼셀2우B,10500.0,600.0,-5.41%,100.0,6423.0,314.0,,
1154.0,대신343 K200,28500.0,310.0,-1.08%,0.0,19122.0,314.0,,
1155.0,TIGER 농산물선물Enhanced(H),7955.0,5.0,+0.06%,0.0,4674.0,310.0,,
1156.0,미래에셋 K200 Auto-KO-P 2212-01 ETN,15430.0,145.0,+0.95%,0.0,1040.0,309.0,,
1157.0,KB 인버스 2X 항셍테크 선물 ETN,30295.0,1585.0,+5.52%,0.0,12630.0,303.0,,
1158.0,신한 레버리지 S&P500 선물 ETN,15095.0,275.0,-1.79%,0.0,88.0,302.0,,
1159.0,한솔PNS,1470.0,95.0,-6.07%,500.0,77335.0,301.0,,
1160.0,BYC우,139000.0,1000.0,-0.71%,5000.0,134.0,299.0,,
1161.0,진도,2395.0,10.0,-0.42%,500.0,37730.0,298.0,3.61,2.69
1162.0,신한 구리 선물 ETN(H),14890.0,110.0,+0.74%,0.0,16.0,298.0,,
1163.0,삼성 미국 대형 가치주 ETN(H),14890.0,0.0,0.00%,0.0,0.0,298.0,,
1164.0,KBSTAR 게임테마,9010.0,395.0,-4.20%,0.0,8884.0,297.0,,
1165.0,한성기업,4785.0,355.0,-6.91%,5000.0,75384.0,297.0,-15.8,-3.8
1166.0,태원물산,3900.0,110.0,-2.74%,500.0,9502.0,296.0,0.26,0.22
1167.0,TIGER KRX기후변화솔루션,8575.0,130.0,-1.49%,0.0,224.0,296.0,,
1168.0,하나 레버리지 옥수수 선물 ETN(H),29505.0,0.0,0.00%,0.0,0.0,295.0,,
1169.0,미래에셋 원유선물혼합 ETN(H),29430.0,455.0,-1.52%,0.0,57.0,294.0,,
1170.0,삼성 China A50 선물 ETN(H),14690.0,0.0,0.00%,0.0,0.0,294.0,,
1171.0,QV 코스피 200 ETN,29300.0,55.0,+0.19%,0.0,2.0,293.0,,
1172.0,TIGER S&P글로벌헬스케어(합성),19455.0,200.0,-1.02%,0.0,3555.0,292.0,,
1173.0,제이준코스메틱,379.0,25.0,-6.19%,500.0,1513256.0,292.0,-63.88,-47.45
1174.0,삼화전자,2785.0,35.0,+1.27%,1000.0,693599.0,291.0,-34.76,-6.76
1175.0,HANARO Fn전기&수소차,7255.0,155.0,-2.09%,0.0,4161.0,290.0,,
1176.0,KOSEF 미국달러선물,15090.0,45.0,+0.30%,0.0,7386.0,290.0,,
1177.0,KB 레버리지 S&P 500 선물 ETN(H),7240.0,195.0,-2.62%,0.0,1527.0,290.0,,
1178.0,TIGER 미국나스닥100커버드콜(합성),9650.0,65.0,-0.67%,0.0,108708.0,290.0,,
1179.0,SOL 미국S&P500ESG,9965.0,35.0,-0.35%,0.0,22353.0,289.0,,
1180.0,체시스,901.0,26.0,-2.80%,500.0,164223.0,288.0,-15.16,-5.98
1181.0,ACE 미국친환경그린테마INDXX,10285.0,225.0,-2.14%,0.0,4390.0,288.0,,
1182.0,하나 레버리지 콩 선물 ETN(H),28775.0,775.0,+2.77%,0.0,586.0,288.0,,
1183.0,대한항공우,25900.0,450.0,-1.71%,5000.0,1554.0,288.0,,
1184.0,성문전자,1475.0,45.0,-2.96%,500.0,59190.0,287.0,10.26,6.28
1185.0,한국주강,2500.0,120.0,-4.58%,500.0,95116.0,283.0,-6.26,-3.76
1186.0,TIGER 원유선물Enhanced(H),4725.0,140.0,-2.88%,0.0,52434.0,281.0,,
1187.0,TIGER 탄소효율그린뉴딜,6990.0,115.0,-1.62%,0.0,1695.0,280.0,,
1188.0,TRUE 인버스 2X 금 선물 ETN,27870.0,230.0,-0.82%,0.0,4.0,279.0,,
1189.0,KODEX 미국S&P에너지(합성),13275.0,0.0,0.00%,0.0,13240.0,278.0,,
1190.0,메리츠 인버스 2X 구리 선물 ETN(H),27560.0,0.0,0.00%,0.0,0.0,276.0,,
1191.0,금호전기,1000.0,30.0,-2.91%,500.0,462932.0,276.0,-41.79,-13.04
1192.0,미래에셋 에너지화학 Core5 ETN,13665.0,0.0,0.00%,0.0,0.0,273.0,,
1193.0,QV 인버스 레버리지 구리 선물 ETN(H),27310.0,0.0,0.00%,0.0,0.0,273.0,,
1194.0,신한 브렌트원유 선물 ETN(H),13655.0,190.0,-1.37%,0.0,45.0,273.0,,
1195.0,ARIRANG 미국장기우량회사채,86465.0,505.0,-0.58%,0.0,268.0,272.0,,
1196.0,하나 인버스 2X 구리 선물 ETN(H),27205.0,0.0,0.00%,0.0,0.0,272.0,,
1197.0,ACE 국고채3년,100280.0,165.0,-0.16%,0.0,10.0,271.0,,
1198.0,TIGER 차이나CSI300인버스(합성),8450.0,10.0,-0.12%,0.0,1009.0,270.0,,
1199.0,신한 인버스 코스닥 150 선물 ETN,13490.0,270.0,+2.04%,0.0,60.0,270.0,,
1200.0,미래에셋 인버스 코스닥150 선물 ETN,13465.0,210.0,+1.58%,0.0,796.0,269.0,,
1201.0,메리츠 인버스 2X 은 선물 ETN(H),26910.0,595.0,+2.26%,0.0,5.0,269.0,,
1202.0,KODEX IT,14910.0,165.0,-1.09%,0.0,1150.0,268.0,,
1203.0,메리츠 레버리지 대표 농산물 선물 ETN(H),26830.0,10.0,-0.04%,0.0,2437.0,268.0,,
1204.0,삼성 KRX 금현물 ETN,13405.0,10.0,-0.07%,0.0,261.0,268.0,,
1205.0,ARIRANG 미국단기우량회사채,116060.0,300.0,+0.26%,0.0,117.0,267.0,,
1206.0,신한 인버스 코스피 200 선물 ETN,13305.0,65.0,+0.49%,0.0,507.0,266.0,,
1207.0,미래에셋 인버스 코스피200 선물 ETN,13305.0,105.0,+0.80%,0.0,212.0,266.0,,
1208.0,TIGER KRX인터넷K-뉴딜,3610.0,160.0,-4.24%,0.0,110017.0,265.0,,
1209.0,세방우,7190.0,30.0,-0.42%,500.0,2062.0,265.0,,
1210.0,삼성 레버리지 은 선물 ETN(H),8740.0,315.0,-3.48%,0.0,11574.0,262.0,,
1211.0,KBSTAR 미국S&P원유생산기업(합성 H),6225.0,70.0,-1.11%,0.0,41194.0,261.0,,
1212.0,TIGER 200 헬스케어,15550.0,145.0,-0.92%,0.0,8428.0,261.0,,
1213.0,신한 콩 선물 ETN(H),13015.0,185.0,+1.44%,0.0,1.0,260.0,,
1214.0,QV 인버스 레버리지 은 선물 ETN(H),25985.0,0.0,0.00%,0.0,0.0,260.0,,
1215.0,삼성 레버리지 나스닥 100 ETN(H),6465.0,155.0,-2.34%,0.0,166830.0,259.0,,
1216.0,KB 인버스 천연가스 선물 ETN,5735.0,85.0,+1.50%,0.0,79432.0,258.0,,
1217.0,TRUE 인버스 2X 플래티넘 선물 ETN,25735.0,1120.0,+4.55%,0.0,4437.0,257.0,,
1218.0,KBSTAR 내수주플러스,7100.0,150.0,-2.07%,0.0,9.0,257.0,,
1219.0,대신 인버스 천연가스 선물 ETN(H),3210.0,40.0,+1.26%,0.0,39620.0,257.0,,
1220.0,KODEX 차이나A50,19530.0,145.0,-0.74%,0.0,1612.0,254.0,,
1221.0,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,12660.0,0.0,0.00%,0.0,0.0,253.0,,
1222.0,일정실업,21050.0,850.0,-3.88%,5000.0,1647.0,253.0,-33.81,-16.92
1223.0,QV 인버스 미국 IT TOP5 ETN(H),12615.0,25.0,-0.20%,0.0,50.0,252.0,,
1224.0,신한 금 선물 ETN(H),12545.0,15.0,+0.12%,0.0,321.0,251.0,,
1225.0,ACE 200TR,17745.0,220.0,-1.22%,0.0,10177.0,248.0,,
1226.0,TIGER Fn신재생에너지,8230.0,385.0,-4.47%,0.0,44508.0,247.0,,
1227.0,신한 레버리지 다우존스지수 선물 ETN(H),24610.0,315.0,-1.26%,0.0,198.0,246.0,,
1228.0,삼성 레버리지 금 선물 ETN(H),24585.0,140.0,-0.57%,0.0,629.0,246.0,,
1229.0,ARIRANG 미국나스닥테크,18905.0,65.0,-0.34%,0.0,1510.0,246.0,,
1230.0,KB 인버스 2X 나스닥 100 ETN,12260.0,335.0,+2.81%,0.0,16299.0,245.0,,
1231.0,TIGER 골드선물(H),11890.0,55.0,-0.46%,0.0,12116.0,244.0,,
1232.0,신한 옥수수 선물 ETN(H),12120.0,60.0,+0.50%,0.0,245.0,242.0,,
1233.0,HANARO 200선물레버리지,13100.0,330.0,-2.46%,0.0,610.0,242.0,,
1234.0,대신 S&P500 VIX S/T 선물 ETN,24105.0,0.0,0.00%,0.0,1.0,241.0,,
1235.0,대신 밀 선물 ETN(H),11920.0,60.0,-0.50%,0.0,10245.0,238.0,,
1236.0,하이트론,2470.0,0.0,0.00%,2500.0,0.0,237.0,-76.24,-24.58
1237.0,한화투자증권우,4945.0,125.0,-2.47%,5000.0,16885.0,237.0,,
1238.0,KODEX 헬스케어,10750.0,75.0,-0.69%,0.0,4725.0,236.0,,
1239.0,KODEX S&P글로벌인프라(합성),13145.0,315.0,-2.34%,0.0,7235.0,236.0,,
1240.0,HANARO 코스닥150,9280.0,210.0,-2.21%,0.0,2463.0,232.0,,
1241.0,TIGER 200IT레버리지,28835.0,470.0,-1.60%,0.0,2440.0,231.0,,
1242.0,신한 인버스 2X 구리 선물 ETN,4610.0,110.0,+2.44%,0.0,21130.0,230.0,,
1243.0,TIGER 구리실물,9750.0,40.0,-0.41%,0.0,953.0,229.0,,
1244.0,코아스,737.0,0.0,0.00%,500.0,57635.0,228.0,-25.16,-6.9
1245.0,메리츠 인버스 2X 금 선물 ETN(H),22715.0,30.0,-0.13%,0.0,1.0,227.0,,
1246.0,삼성 인버스 2X HSCEI ETN(H),22680.0,470.0,+2.12%,0.0,100.0,227.0,,
1247.0,TIGER AI코리아그로스액티브,9845.0,150.0,-1.50%,0.0,174.0,226.0,,
1248.0,KODEX 탄소효율그린뉴딜,7035.0,90.0,-1.26%,0.0,760.0,225.0,,
1249.0,TIGER 차이나반도체FACTSET,6350.0,25.0,+0.40%,0.0,6276.0,224.0,,
1250.0,TIGER 삼성그룹펀더멘털,9700.0,110.0,-1.12%,0.0,244.0,223.0,,
1251.0,QV 인버스 레버리지 금 선물 ETN(H),22260.0,0.0,0.00%,0.0,0.0,223.0,,
1252.0,KODEX 에너지화학,13680.0,445.0,-3.15%,0.0,1706.0,220.0,,
1253.0,코오롱우,20450.0,1300.0,+6.79%,5000.0,486404.0,220.0,,
1254.0,TIGER 200 금융,5330.0,5.0,-0.09%,0.0,1251.0,219.0,,
1255.0,KB 천연가스 선물 ETN(H),21840.0,335.0,-1.51%,0.0,1667.0,218.0,,
1256.0,KODEX 미국러셀2000(H),10865.0,80.0,-0.73%,0.0,227.0,217.0,,
1257.0,대신 천연가스 선물 ETN(H),21720.0,210.0,-0.96%,0.0,140797.0,217.0,,
1258.0,삼성중공우,184000.0,3500.0,-1.87%,1000.0,304.0,211.0,,
1259.0,KOSEF 미국달러선물인버스2X,5215.0,50.0,-0.95%,0.0,15586.0,211.0,,
1260.0,ACE 친환경자동차밸류체인액티브,8405.0,55.0,-0.65%,0.0,65.0,210.0,,
1261.0,KBSTAR 비메모리반도체액티브,6670.0,170.0,-2.49%,0.0,24936.0,209.0,,
1262.0,대상우,15250.0,150.0,-0.97%,1000.0,3270.0,209.0,,
1263.0,삼성 코스피 풋매도 4% OTM ETN,10435.0,0.0,0.00%,0.0,0.0,209.0,,
1264.0,ACE ESG액티브,6310.0,60.0,-0.94%,0.0,33.0,208.0,,
1265.0,대덕전자1우,9910.0,90.0,-0.90%,500.0,9012.0,208.0,,
1266.0,KODEX TRF5050,11510.0,110.0,-0.95%,0.0,3800.0,207.0,,
1267.0,메리츠 인버스 2X 국채30년 ETN,20710.0,530.0,+2.63%,0.0,1719.0,207.0,,
1268.0,삼성 인버스 2X 항셍테크 ETN(H),20705.0,940.0,+4.76%,0.0,434347.0,207.0,,
1269.0,KB S&P 인버스 2X WTI원유 선물 ETN,20670.0,1205.0,+6.19%,0.0,56792.0,207.0,,
1270.0,KOSEF 미국달러선물레버리지,13945.0,135.0,+0.98%,0.0,119300.0,206.0,,
1271.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,20635.0,1215.0,+6.26%,0.0,22687.0,206.0,,
1272.0,하나 S&P 인버스 2X WTI원유 선물 ETN,20635.0,1165.0,+5.98%,0.0,1630.0,206.0,,
1273.0,QV 블룸버그 -2X WTI원유선물 ETN,20600.0,1105.0,+5.67%,0.0,2299.0,206.0,,
1274.0,삼성 인버스 2X 은 선물 ETN(H),2060.0,55.0,+2.74%,0.0,12064.0,206.0,,
1275.0,신한 은 선물 ETN(H),10225.0,120.0,-1.16%,0.0,216.0,204.0,,
1276.0,QV S&P500 VIX S/T 선물 ETN C,10215.0,70.0,+0.69%,0.0,365.0,204.0,,
1277.0,메리츠 인플레이션 국채 ETN,10145.0,25.0,+0.25%,0.0,2.0,203.0,,
1278.0,TRUE 레버리지 금 선물 ETN,20235.0,90.0,+0.45%,0.0,302.0,202.0,,
1279.0,KODEX 미디어&엔터테인먼트,10630.0,395.0,-3.58%,0.0,27521.0,202.0,,
1280.0,메리츠 레버리지 인플레이션 국채 ETN,10085.0,100.0,-0.98%,0.0,2.0,202.0,,
1281.0,KODEX TRF7030,12600.0,30.0,-0.24%,0.0,316.0,202.0,,
1282.0,TIGER 미국S&P500배당귀족,9995.0,115.0,-1.14%,0.0,25165.0,200.0,,
1283.0,메리츠 인버스 2X KRX300 선물 ETN,19860.0,410.0,+2.11%,0.0,2.0,199.0,,
1284.0,KODEX 배당성장채권혼합,10975.0,70.0,-0.63%,0.0,1548.0,198.0,,
1285.0,삼성 인버스 2X 구리 선물 ETN(H),3920.0,75.0,+1.95%,0.0,19134.0,196.0,,
1286.0,KODEX 미국채10년선물,12140.0,40.0,+0.33%,0.0,2111.0,194.0,,
1287.0,코리아써우,6550.0,360.0,-5.21%,500.0,18831.0,194.0,,
1288.0,비케이탑스,904.0,0.0,0.00%,500.0,0.0,192.0,-243.33,-38.53
1289.0,KODEX 3대농산물선물(H),13295.0,5.0,-0.04%,0.0,6504.0,187.0,,
1290.0,ACE 러시아MSCI(합성),10070.0,0.0,0.00%,0.0,0.0,186.0,,
1291.0,넥센타이어1우B,2865.0,40.0,+1.42%,500.0,21966.0,186.0,,
1292.0,KBSTAR 국고채3년,106260.0,100.0,-0.09%,0.0,291.0,186.0,,
1293.0,하이트진로2우B,16450.0,300.0,-1.79%,5000.0,1230.0,186.0,,
1294.0,QV iSelect 글로벌 EMP ETN(H),9290.0,0.0,0.00%,0.0,0.0,186.0,,
1295.0,TIGER 코스닥150선물인버스,5980.0,125.0,+2.13%,0.0,477595.0,185.0,,
1296.0,KBSTAR 글로벌4차산업IT(합성 H),15330.0,50.0,-0.33%,0.0,510.0,184.0,,
1297.0,TIGER KRX300,13085.0,175.0,-1.32%,0.0,24.0,183.0,,
1298.0,KODEX 미국나스닥100선물인버스(H),14050.0,205.0,+1.48%,0.0,66235.0,183.0,,
1299.0,ACE 아시아TOP50S&P,11040.0,60.0,-0.54%,0.0,1539.0,182.0,,
1300.0,미래에셋 인버스 미디어엔터 Core5 ETN,18200.0,365.0,+2.05%,0.0,294.0,182.0,,
1301.0,하나 S&P 레버리지 WTI원유 선물 ETN,17965.0,735.0,-3.93%,0.0,1086.0,180.0,,
1302.0,QV 블룸버그 2X WTI원유선물 ETN,17925.0,580.0,-3.13%,0.0,1129.0,179.0,,
1303.0,TIGER 글로벌멀티에셋TIF액티브,9950.0,45.0,-0.45%,0.0,6297.0,179.0,,
1304.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,17910.0,955.0,-5.06%,0.0,1874.0,179.0,,
1305.0,에이리츠,3980.0,115.0,-2.81%,5000.0,11921.0,178.0,9.14,4.82
1306.0,신한 다우존스지수 선물 ETN(H),17750.0,105.0,-0.59%,0.0,360.0,178.0,,
1307.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),17740.0,850.0,+5.03%,0.0,10640.0,177.0,,
1308.0,KODEX 200롱코스닥150숏선물,10990.0,145.0,+1.34%,0.0,1428.0,176.0,,
1309.0,KODEX 미국ETF산업Top10 Indxx,10315.0,70.0,-0.67%,0.0,13851.0,175.0,,
1310.0,메리츠 미국 인플레이션 국채 ETN(H),8720.0,20.0,-0.23%,0.0,4.0,174.0,,
1311.0,TRUE 레버리지 플래티넘 선물 ETN,17420.0,675.0,-3.73%,0.0,203.0,174.0,,
1312.0,WOORI 대한민국국고채액티브,47555.0,295.0,+0.62%,0.0,399.0,174.0,,
1313.0,삼양홀딩스우,57200.0,0.0,0.00%,5000.0,62.0,174.0,,
1314.0,NPC우,3240.0,230.0,-6.63%,500.0,50143.0,171.0,,
1315.0,미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,8485.0,0.0,0.00%,0.0,0.0,170.0,,
1316.0,삼성 인버스 항셍테크 ETN(H),16930.0,385.0,+2.33%,0.0,105.0,169.0,,
1317.0,TIGER 200동일가중,9400.0,190.0,-1.98%,0.0,40.0,169.0,,
1318.0,TIMEFOLIO 이노베이션액티브,6730.0,110.0,-1.61%,0.0,49.0,168.0,,
1319.0,미래에셋 미디어엔터 Core5 ETN,8375.0,190.0,-2.22%,0.0,108.0,168.0,,
1320.0,TIGER 미국나스닥100TR채권혼합Fn,9850.0,70.0,-0.71%,0.0,12345.0,167.0,,
1321.0,KTOP 코스피50,19925.0,260.0,-1.29%,0.0,1043.0,167.0,,
1322.0,솔루스첨단소재2우B,8840.0,700.0,-7.34%,100.0,12072.0,167.0,,
1323.0,키움 코스닥 150 ETN,8340.0,0.0,0.00%,0.0,0.0,167.0,,
1324.0,유유제약1우,7340.0,210.0,-2.78%,1000.0,5130.0,166.0,,
1325.0,TRUE 인버스 은 선물 ETN,16510.0,280.0,+1.73%,0.0,304.0,165.0,,
1326.0,HANARO 글로벌탄소배출권선물ICE(합성),10950.0,5.0,+0.05%,0.0,7446.0,164.0,,
1327.0,TIGER 우량가치,9535.0,185.0,-1.90%,0.0,406.0,163.0,,
1328.0,KBSTAR 200선물레버리지,10860.0,365.0,-3.25%,0.0,11909.0,163.0,,
1329.0,QV 레버리지 금 선물 ETN(H),16230.0,0.0,0.00%,0.0,0.0,162.0,,
1330.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,8105.0,65.0,+0.81%,0.0,28289.0,162.0,,
1331.0,신한 USD K200 선물 바이셀 ETN,8075.0,15.0,+0.19%,0.0,5.0,162.0,,
1332.0,TRUE 인버스 플래티넘 선물 ETN,16060.0,395.0,+2.52%,0.0,109970.0,161.0,,
1333.0,KBSTAR 200선물인버스,6970.0,110.0,+1.60%,0.0,11882.0,160.0,,
1334.0,메리츠 레버리지 금 선물 ETN(H),15995.0,0.0,0.00%,0.0,0.0,160.0,,
1335.0,LX하우시스우,15450.0,400.0,-2.52%,5000.0,1821.0,159.0,,
1336.0,삼성 인버스 HSCEI ETN(H),15900.0,0.0,0.00%,0.0,0.0,159.0,,
1337.0,TIGER KRX게임K-뉴딜,5040.0,200.0,-3.82%,0.0,73983.0,159.0,,
1338.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),105.0,5.0,+5.00%,0.0,804187.0,158.0,,
1339.0,신한 K200 USD 선물 바이셀 ETN,7860.0,60.0,-0.76%,0.0,1.0,157.0,,
1340.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),15520.0,710.0,-4.37%,0.0,6769.0,155.0,,
1341.0,KB S&P 레버리지 WTI원유 선물 ETN(H),15505.0,780.0,-4.79%,0.0,2130.0,155.0,,
1342.0,KODEX 보험,5955.0,5.0,-0.08%,0.0,111299.0,155.0,,
1343.0,KODEX 코스피100,22000.0,240.0,-1.08%,0.0,2385.0,154.0,,
1344.0,TIGER 일본엔선물,9535.0,10.0,-0.10%,0.0,22314.0,153.0,,
1345.0,신한 레버리지 구리 선물 ETN,15220.0,25.0,+0.16%,0.0,1043.0,152.0,,
1346.0,KODEX 글로벌4차산업로보틱스(합성),13810.0,205.0,-1.46%,0.0,1447.0,151.0,,
1347.0,신한 인버스 2X 은 선물 ETN(H),3000.0,105.0,+3.63%,0.0,52223.0,150.0,,
1348.0,KODEX 배당성장,11520.0,275.0,-2.33%,0.0,749.0,150.0,,
1349.0,대신 인버스 철광석 선물 ETN(H),1360.0,20.0,+1.49%,0.0,19891.0,150.0,,
1350.0,QV 미국 IT TOP5 ETN(H),21280.0,120.0,-0.56%,0.0,20.0,149.0,,
1351.0,미래에셋 코스피200 선물 ETN,7420.0,35.0,+0.47%,0.0,3.0,148.0
1352.0,메리츠 미국레버리지 인플레이션국채ETN(H),7380.0,25.0,-0.34%,0.0,14.0,148.0
1353.0,LX홀딩스1우,10050.0,300.0,-2.90%,1000.0,1743.0,147.0
1354.0,KODEX Fn시스템반도체,6385.0,140.0,-2.15%,0.0,6196.0,147.0
1355.0,ARIRANG 미국다우존스고배당주(합성 H),14250.0,200.0,-1.38%,0.0,680.0,147.0
1356.0,메리츠 인버스 국채30년 ETN,14660.0,170.0,+1.17%,0.0,8.0,147.0
1357.0,티와이홀딩스우,11650.0,1000.0,-7.91%,500.0,4930.0,146.0
1358.0,KODEX 운송,4175.0,45.0,-1.07%,0.0,228204.0,146.0
1359.0,신한 코스피 200 ETN,7305.0,5.0,+0.07%,0.0,3.0,146.0
1360.0,HANARO Fn K-POP&미디어,6080.0,200.0,-3.18%,0.0,1362.0,146.0
1361.0,TIGER 200 에너지화학,14185.0,430.0,-2.94%,0.0,28464.0,145.0
1362.0,TIGER MSCI KOREA ESG리더스,7740.0,25.0,-0.32%,0.0,6.0,144.0
1363.0,대한제당우,2210.0,170.0,-7.14%,500.0,121485.0,143.0
1364.0,TIGER 차이나항셍테크레버리지(합성 H),5590.0,280.0,-4.77%,0.0,177621.0,143.0
1365.0,미래에셋 Q150 Core5 ETN,7140.0,30.0,-0.42%,0.0,2.0,143.0
1366.0,KB 인버스 2X S&P 500 선물 ETN,14265.0,415.0,+3.00%,0.0,1791.0,143.0
1367.0,메리츠 인버스 2X 미국채10년 ETN(H),14260.0,60.0,-0.42%,0.0,111.0,143.0
1368.0,신한 인버스 금 선물 ETN(H),7095.0,0.0,0.00%,0.0,9519.0,142.0
1369.0,ARIRANG 코스피50,19690.0,255.0,-1.28%,0.0,737.0,142.0
1370.0,신한 인버스 WTI원유 선물 ETN(H),2830.0,70.0,+2.54%,0.0,16012.0,142.0
1371.0,TIGER 유로스탁스배당30,10030.0,120.0,-1.18%,0.0,2050.0,140.0
1372.0,KODEX 기계장비,4840.0,165.0,-3.30%,0.0,2209.0,140.0
1373.0,KODEX 필수소비재,6360.0,125.0,-1.93%,0.0,3728.0,140.0
1374.0,TRUE 인버스 HSCEI ETN(H) B,13955.0,0.0,0.00%,0.0,0.0,140.0
1375.0,한화우,29100.0,0.0,0.00%,5000.0,692.0,139.0
1376.0,미래에셋 코스닥150 선물 ETN,6960.0,15.0,+0.22%,0.0,2.0,139.0
1377.0,KB 인버스 2X 구리 선물 ETN(H),27695.0,115.0,+0.42%,0.0,16.0,138.0
1378.0,TIGER 단기선진하이일드(합성 H),11500.0,5.0,-0.04%,0.0,234.0,138.0
1379.0,KODEX MSCI KOREA ESG유니버설,8550.0,70.0,-0.81%,0.0,91.0,137.0
1380.0,TRUE 레버리지 구리 선물 ETN,13665.0,160.0,-1.16%,0.0,4.0,137.0
1381.0,KODEX 게임산업,6830.0,315.0,-4.41%,0.0,22165.0,137.0
1382.0,TRUE 인버스 금 선물 ETN,13640.0,0.0,0.00%,0.0,0.0,136.0
1383.0,TIGER 글로벌자원생산기업(합성 H),14220.0,90.0,-0.63%,0.0,1221.0,135.0
1384.0,KODEX 다우존스미국리츠(H),10800.0,145.0,-1.32%,0.0,683.0,135.0
1385.0,삼성 인버스 코스닥 150 선물 ETN,13460.0,270.0,+2.05%,0.0,1805.0,135.0
1386.0,하나 인버스 코스닥150 선물 ETN,13435.0,185.0,+1.40%,0.0,162.0,134.0
1387.0,TRUE FTSE100 ETN,13385.0,0.0,0.00%,0.0,0.0,134.0
1388.0,대신 S&P 인버스 WTI원유 선물 ETN,13370.0,165.0,+1.25%,0.0,78.0,134.0
1389.0,메리츠 인버스 2X 미국채30년 ETN(H),13355.0,55.0,-0.41%,0.0,526.0,134.0
1390.0,KB 인버스 2X 은 선물 ETN(H),26705.0,100.0,+0.38%,0.0,42.0,134.0
1391.0,삼성 인버스 코스피 200 선물 ETN,13325.0,200.0,+1.52%,0.0,64.0,133.0
1392.0,TRUE 인버스 베트남 VN30 선물 ETN(H),13255.0,155.0,+1.18%,0.0,5424.0,133.0
1393.0,TRUE 인버스 2X S&P500 선물 ETN(H),2650.0,65.0,+2.51%,0.0,66280.0,132.0
1394.0,KBSTAR 채권혼합,55210.0,365.0,-0.66%,0.0,5.0,132.0
1395.0,KODEX 200가치저변동,8275.0,90.0,-1.08%,0.0,1021.0,132.0
1396.0,FOCUS KRX300,13205.0,135.0,-1.01%,0.0,4.0,132.0
1397.0,신한 FnGuide 폐기물처리 ETN,6595.0,10.0,+0.15%,0.0,2.0,132.0
1398.0,신한 코스닥 150 ETN,6585.0,35.0,-0.53%,0.0,2.0,132.0
1399.0,신한 인버스 구리 선물 ETN(H),6585.0,30.0,+0.46%,0.0,445.0,132.0
1400.0,KBSTAR 글로벌클린에너지S&P,9305.0,285.0,-2.97%,0.0,7767.0,130.0
1401.0,ACE 코스닥150,9305.0,220.0,-2.31%,0.0,959.0,130.0
1402.0,ARIRANG 우량회사채50 1년,108450.0,40.0,+0.04%,0.0,579.0,130.0
1403.0,TIGER 200 철강소재,7450.0,80.0,-1.06%,0.0,3676.0,130.0
1404.0,KB 레버리지 항셍테크 선물 ETN(H),1175.0,45.0,-3.69%,0.0,110527.0,129.0
1405.0,KODEX 미국클린에너지나스닥,9910.0,345.0,-3.36%,0.0,38065.0,129.0
1406.0,신한 인버스 콩 선물 ETN(H),6385.0,55.0,-0.85%,0.0,745.0,128.0
1407.0,ARIRANG 200선물인버스2X,7725.0,225.0,+3.00%,0.0,48920.0,127.0
1408.0,KODEX 미국S&P바이오(합성),24630.0,240.0,+0.98%,0.0,424.0,127.0
1409.0,KBSTAR V&S셀렉트밸류채권혼합,10570.0,50.0,-0.47%,0.0,1033.0,127.0
1410.0,미래에셋 레버리지 은 선물 ETN,12675.0,400.0,-3.06%,0.0,1012.0,127.0
1411.0,TRUE 레버리지 은 선물 ETN,12675.0,430.0,-3.28%,0.0,2186.0,127.0
1412.0,신한 달러인덱스 선물 ETN(H),12650.0,10.0,+0.08%,0.0,170.0,126.0
1413.0,미래에셋 인버스 2X 옥수수 선물 ETN,12645.0,50.0,+0.40%,0.0,2308.0,126.0
1414.0,ARIRANG 고배당저변동50,10105.0,150.0,-1.46%,0.0,3038.0,126.0
1415.0,SOL 유럽탄소배출권선물S&P(H),10480.0,20.0,-0.19%,0.0,9857.0,126.0
1416.0,TRUE 인버스 2X HSCEI ETN(H),12575.0,480.0,+3.97%,0.0,2709.0,126.0
1417.0,ACE 미국다우존스리츠(합성 H),69765.0,1085.0,-1.53%,0.0,40.0,126.0
1418.0,메리츠 인버스 2X 국채10년 ETN,12535.0,140.0,+1.13%,0.0,61.0,125.0
1419.0,ACE 글로벌메타버스테크액티브,6250.0,70.0,-1.11%,0.0,316.0,125.0
1420.0,KBSTAR 헬스케어채권혼합,10395.0,50.0,-0.48%,0.0,7343.0,125.0
1421.0,ACE 원자력테마딥서치,9545.0,410.0,-4.12%,0.0,17072.0,124.0
1422.0,HANARO Fn K-게임,4195.0,185.0,-4.22%,0.0,51121.0,124.0
1423.0,KODEX 코스닥150롱코스피200숏선물,8245.0,70.0,-0.84%,0.0,1061.0,124.0
